PSN,PresBlue,PresRed,SenBlue,SenRed,CongD2011,CongD2021,SenD2011,SenD2021,HouseD2011,HouseD2021,OBJECTID,PName,PCode,County,Pop2010,Pct_Area,Pct_Perim,CountyName,Reg_Voters,PresOther,SenOther,Shape_Length,Shape_Area,Pop2020
1802,1463,384,1478,375,6,6,22,22,76,78,1448,BRIARWOOD,412,079,3915,5.096224091,12.33553079,RICHLAND,2883,15,12,40470.82059,54855299.58,4389
1803,1386,318,1402,314,2,6,22,22,79,79,1438,BRIDGE CREEK,413,079,3883,2.257248425,7.697970948,RICHLAND,2365,16,12,25255.75969,24296819.83,3169
1804,1148,359,1145,372,6,6,21,21,80,75,1360,CAUGHMAN ROAD,414,079,3547,6.253438788,13.78130832,RICHLAND,2061,11,6,45214.17572,67311454.91,2657
1805,921,38,935,30,6,6,19,19,73,73,1361,COLLEGE PLACE,415,079,2545,2.98861217,8.760448189,RICHLAND,1591,4,2,28741.57043,32169153.66,2288
1806,483,505,461,551,2,6,22,19,78,78,1362,COOPER,416,079,2668,2.31370051,8.80801531,RICHLAND,1234,17,3,28897.63023,24904465.02,1436
1807,454,258,473,256,6,6,19,19,73,73,1454,DENNYSIDE,417,079,3391,9.688971001,19.39971754,RICHLAND,1179,25,11,63647.23995,104291215.9,1696
1808,1402,121,1424,111,6,6,21,19,76,76,1363,DENTSVILLE,418,079,1335,5.229014517,10.84524916,RICHLAND,2366,19,6,35581.45495,56284643.83,3133
1809,352,720,356,725,2,6,20,18,71,71,1398,DUTCH FORK 1,419,079,1937,21.75328862,25.51396736,RICHLAND,1354,23,18,83707.07457,234150450,1683
1810,595,563,597,566,2,6,20,18,71,71,1400,DUTCH FORK 2,420,079,1378,6.810667841,10.25860892,RICHLAND,1527,17,15,33656.78608,73309418.52,1931
1811,774,1234,772,1239,2,6,20,18,71,71,1415,DUTCH FORK 3,421,079,4286,6.622293977,14.96934451,RICHLAND,2588,33,31,49111.92444,71281779.13,3596
1812,644,799,660,796,2,6,20,18,71,71,1416,DUTCH FORK 4,422,079,1506,3.597726341,8.425869674,RICHLAND,1898,30,19,27643.87409,38725604.04,2474
1813,493,648,470,688,2,6,22,19,78,78,1367,EAST FOREST ACRES,428,079,1165,2.757286915,9.154723941,RICHLAND,1441,19,5,30035.12346,29679189.35,1545
1814,848,84,851,78,6,6,21,21,70,70,1364,EASTOVER,423,079,3332,107.2592979,68.46441013,RICHLAND,1330,6,3,224620.3189,1154529474,1502
1815,986,43,1000,42,6,6,21,19,76,76,1365,EDGEWOOD,424,079,1882,2.182426717,6.911593532,RICHLAND,2010,11,3,22675.78645,23491445.67,2771
1816,1030,589,1039,592,2,6,35,22,79,79,1439,ESTATES,425,079,3339,5.771084952,13.60185485,RICHLAND,2244,30,21,44625.4188,62119441.43,3005
1817,1828,337,1854,334,6,6,19,19,77,76,1450,FAIRLAWN,426,079,3503,33.55873612,29.28582849,RICHLAND,3132,33,10,96081.92231,361223229.3,4466
1818,585,11,588,7,6,6,19,19,73,73,1366,FAIRWOLD,427,079,2894,1.522588262,5.462416728,RICHLAND,901,3,3,17921.27888,16389003.65,1046
1819,771,512,800,503,2,6,20,18,71,71,1404,FRIARSGATE 1,431,079,1849,3.148756755,10.26022883,RICHLAND,1805,37,22,33662.10076,33892935.64,2515
1820,623,479,634,471,2,6,20,18,71,71,1405,FRIARSGATE 2,432,079,2178,2.190673395,7.749034005,RICHLAND,1516,26,21,25423.28906,23580212.17,2064
1821,1006,67,1019,62,6,6,21,21,70,70,1424,GADSDEN,434,079,1332,164.108635,90.94703515,RICHLAND,1464,6,3,298382.0645,1766450645,1606
1822,388,237,407,218,6,6,21,21,80,70,1369,GARNERS,435,079,1984,119.4880304,62.00255084,RICHLAND,957,12,14,203420.0355,1286158455,1378
1823,1167,28,1190,21,6,6,19,19,73,76,1370,GREENVIEW,436,079,1532,2.032566337,5.956214601,RICHLAND,1762,11,4,19541.3474,21878361.97,2022
1824,834,537,806,581,2,6,22,21,78,78,1371,GREGG PARK,437,079,2292,2.768505473,8.961903474,RICHLAND,2248,19,8,29402.51165,29799944.9,3319
1825,805,332,837,324,2,6,20,20,75,72,1372,HAMPTON,438,079,2646,1.603270006,6.770181706,RICHLAND,1878,41,19,22211.83781,17257454.72,2831
1826,1169,387,1196,361,2,6,19,20,73,85,1408,HARBISON 1,439,079,3760,3.435803078,10.16166725,RICHLAND,2489,28,21,33338.73664,36982676.54,3481
1827,710,276,719,270,2,6,19,20,73,85,1409,HARBISON 2,440,079,3805,9.712987555,14.29016269,RICHLAND,1460,12,13,46883.6421,104549727.9,1865
1828,943,110,948,112,6,6,21,21,70,70,1425,HOPKINS 1,441,079,1924,147.6682676,71.82563911,RICHLAND,1477,11,5,235647.951,1589488004,1825
1829,1116,152,1122,147,6,6,21,21,70,70,1426,HOPKINS 2,442,079,2038,38.32319782,33.32964497,RICHLAND,1760,13,10,109349.0102,412507468.2,2151
1830,983,710,997,679,6,6,21,21,80,75,1373,HORRELL HILL,443,079,2856,57.64932751,35.81962188,RICHLAND,2509,14,32,117518.2095,620532196.9,3759
1831,220,167,223,164,6,6,21,21,70,75,1374,HUNTING CREEK,444,079,3832,11.63945298,18.07115378,RICHLAND,518,4,4,59288.4437,125286029.2,693
1832,1147,159,1160,150,6,6,19,19,76,76,1449,KEELS 1,445,079,4039,6.305565101,11.92913394,RICHLAND,2085,10,5,39137.50026,67872537.87,3359
1833,881,55,904,42,6,6,19,19,76,76,1462,KEELS 2,446,079,2901,4.010522872,8.899153874,RICHLAND,1669,17,7,29196.64067,43168908.91,2846
1834,959,346,959,365,6,6,21,19,74,76,1375,KEENAN,447,079,721,3.622810773,9.054307917,RICHLAND,1879,28,7,29705.67522,38995610.62,2553
1835,1156,612,1169,599,2,6,22,22,41,41,1430,KELLY MILL,448,079,3346,41.09341764,31.57841284,RICHLAND,2409,17,22,103603.5095,442325866.2,3420
1836,1666,480,1692,462,6,6,19,19,77,77,1435,KILLIAN,449,079,2034,16.0940611,19.66006222,RICHLAND,2952,26,23,64501.38747,173235031.9,4335
1837,1714,282,1742,264,6,6,19,20,73,74,1414,KINGSWOOD,450,079,7768,5.068581519,9.132374515,RICHLAND,3030,20,15,29961.79872,54557757.41,4179
1838,1630,849,1656,829,2,6,22,22,41,41,1432,LAKE CAROLINA,451,079,2317,4.098772608,9.010829885,RICHLAND,3564,31,26,29563.03105,44118821.17,4965
1839,1336,41,1366,25,6,6,19,19,77,73,1452,LINCOLNSHIRE,452,079,2960,17.67760629,19.5219278,RICHLAND,2232,13,1,64048.19147,190280170.5,2980
1840,2328,1740,2315,1786,2,6,22,22,77,73,1467,LONGCREEK,453,079,957,13.94796442,18.90516159,RICHLAND,5314,63,39,62024.68432,150134639.5,6737
1841,1235,141,1252,125,6,6,19,19,77,77,1473,LONGLEAF,454,079,1464,3.50675542,9.408825909,RICHLAND,1920,12,7,30868.78967,37746401.19,2991
1842,1072,368,1062,384,6,6,21,21,80,75,1376,LYKESLAND,455,079,2647,2.772056423,7.226985098,RICHLAND,1953,20,12,23710.53361,29838167.01,2531
1843,1358,566,1381,553,2,6,22,22,78,78,1447,MALLET HILL,456,079,3576,3.815545435,8.884098816,RICHLAND,2879,21,16,29147.24753,41070189.26,4292
1844,411,243,412,243,6,6,21,21,80,75,1377,MCENTIRE,459,079,2423,34.4506347,28.93602489,RICHLAND,889,6,5,94934.275,370823545.7,1070
1845,704,646,696,683,2,6,20,21,75,75,1378,MEADOWFIELD,457,079,1148,2.4366242,8.029753241,RICHLAND,1864,37,12,26344.28209,26227604.61,2326
1846,1422,68,1441,54,6,6,19,19,77,76,1453,MEADOWLAKE,458,079,3360,9.901924481,14.97379029,RICHLAND,2334,18,11,49126.51031,106583428.1,3678
1847,1571,234,1591,233,6,6,22,21,76,78,1455,MIDWAY,460,079,1755,4.97290868,10.58427187,RICHLAND,2908,15,9,34725.23197,53527943.54,4819
1848,749,197,769,189,6,6,21,21,80,75,1379,MILL CREEK,461,079,2373,3.874297984,8.382259606,RICHLAND,1421,17,5,27500.79672,41702596.42,2127
1849,831,529,842,519,2,6,19,19,73,73,1451,MONTICELLO,462,079,4445,129.3558341,55.84733881,RICHLAND,1879,14,17,183225.8107,1392374610,2478
1850,609,392,593,420,2,6,22,19,78,78,1475,NORTH FOREST ACRES,429,079,1797,1.434331157,6.024494039,RICHLAND,1492,25,12,19765.36086,15439012.08,1968
1851,698,360,712,355,2,6,22,22,79,77,1442,NORTH SPRINGS 1,463,079,3636,3.079760144,10.38601988,RICHLAND,1448,18,10,34074.80021,33150262.29,1758
1852,1528,752,1534,761,2,6,22,22,76,77,1441,NORTH SPRINGS 2,464,079,3772,5.400953703,9.385502637,RICHLAND,3233,26,19,30792.2699,58135381.83,4509
1853,1267,262,1289,249,2,6,22,22,79,77,1461,NORTH SPRINGS 3,465,079,4538,2.533076316,8.829390891,RICHLAND,2126,28,21,28967.75995,27265806.55,2863
1854,580,484,580,486,2,6,20,20,71,71,1401,OAK POINTE 1,466,079,1673,2.590991534,8.817833145,RICHLAND,1413,25,26,28929.84091,27889200.76,1871
1855,303,311,511,338,2,6,20,18,71,71,1421,OAK POINTE 2,467,079,1812,6.129722095,13.06802961,RICHLAND,803,12,8,42874.02715,65979779.51,1120
1856,502,337,300,316,2,6,20,20,71,71,1422,OAK POINTE 3,468,079,1030,1.271744824,5.608316164,RICHLAND,1175,13,5,18399.95061,13688947.35,1532
1857,463,330,454,349,2,6,21,19,76,76,1380,OAKWOOD,469,079,2050,1.5592989,6.301987433,RICHLAND,1061,11,6,20675.77044,16784153.67,1335
1858,626,400,634,388,2,6,20,20,71,71,1403,OLD FRIARSGATE,433,079,1619,3.258664919,10.84025548,RICHLAND,1404,10,14,35565.07151,35075977.27,2035
1859,841,274,870,266,6,6,21,21,72,72,1381,OLYMPIA,470,079,1285,29.77522827,26.98899392,RICHLAND,2488,34,17,88546.39087,320497889.7,6111
1860,424,292,431,293,2,6,20,20,71,85,1406,PARKRIDGE 1,471,079,2003,2.739958603,9.387150771,RICHLAND,1063,17,9,30797.67716,29492668.95,1534
1861,424,212,430,205,2,6,19,20,71,85,1423,PARKRIDGE 2,472,079,1652,1.772928766,6.202802325,RICHLAND,1099,5,9,20350.36063,19083646.41,1784
1862,1442,266,1476,251,2,6,22,22,79,77,1465,PARKWAY 1,473,079,3580,2.105761743,7.108314318,RICHLAND,2443,27,12,23321.19456,22666230.76,3460
1863,1386,389,1421,384,2,6,22,22,79,79,1464,PARKWAY 2,474,079,2284,2.407539923,9.261864723,RICHLAND,2506,44,13,30386.63451,25914544.06,3503
1864,1348,146,1368,131,2,6,22,22,79,79,1463,PARKWAY 3,475,079,2775,1.216310896,4.330125373,RICHLAND,2015,15,8,14206.41966,13092261.53,2592
1865,294,615,260,663,2,6,20,21,75,75,1469,PENNINGTON 1,476,079,1962,1.197189468,4.80723486,RICHLAND,1093,11,4,15771.73637,12886440.19,1292
1866,651,553,644,570,2,6,20,21,75,75,1468,PENNINGTON 2,477,079,4849,1.74109272,6.251674103,RICHLAND,1563,24,14,20510.70079,18740966.07,2115
1867,955,126,965,118,6,6,19,20,73,85,1410,PINE GROVE,478,079,1871,2.591300347,7.571575323,RICHLAND,1740,12,11,24841.07671,27892524.8,2726
1868,813,64,817,58,6,6,21,21,80,75,1382,PINE LAKES 1,479,079,7173,1.349011246,5.032150549,RICHLAND,1249,5,5,16509.64726,14520636.21,1810
1869,1073,95,1083,93,6,6,21,21,80,75,1390,PINE LAKES 2,480,079,2001,3.519902694,9.164863981,RICHLAND,1729,13,4,30068.39124,37887917.27,2522
1870,1257,198,1280,188,6,6,21,21,80,75,1383,PINEWOOD,481,079,1700,9.323901813,14.477006,RICHLAND,2099,14,6,47496.64386,100361643.9,3022
1871,1398,426,1415,416,2,6,22,22,76,78,1460,POLO ROAD,482,079,3423,10.15836596,14.83939771,RICHLAND,2789,23,18,48685.59065,109343741.1,5320
1872,1175,816,1172,831,6,6,35,22,80,70,1471,PONTIAC 1,483,079,2879,53.64889697,71.73190444,RICHLAND,2891,20,12,235340.4232,577471920.9,4592
1873,1227,743,1216,779,2,6,35,22,78,79,1472,PONTIAC 2,484,079,3847,10.91755808,14.45582858,RICHLAND,2503,32,14,47427.16427,117515617.1,3436
1874,1117,199,1135,188,2,6,19,19,79,77,1436,RICE CREEK 1,485,079,1995,2.246771913,7.608434475,RICHLAND,1858,16,8,24962.00544,24184051.59,2404
1875,1836,378,1859,373,2,6,19,22,79,77,1458,RICE CREEK 2,486,079,3299,4.62816845,12.20295639,RICHLAND,3137,25,11,40035.86609,49817190.59,4189
1876,1662,409,1667,421,2,6,22,22,79,41,1457,RIDGE VIEW 1,487,079,5154,3.194300289,10.47715562,RICHLAND,2875,28,15,34373.80138,34383162.16,3895
1877,1865,469,1898,449,2,6,22,22,79,79,1437,RIDGE VIEW 2,488,079,2633,3.481096167,9.361774219,RICHLAND,3435,27,16,30714.42092,37470207.3,4697
1878,442,19,456,11,6,6,19,19,73,73,1384,RIDGEWOOD,489,079,2419,2.217136273,6.892236513,RICHLAND,713,4,1,22612.27929,23865056.22,987
1879,586,141,599,132,6,6,19,20,72,74,1396,RIVERSIDE,490,079,2969,1.325334797,4.603652784,RICHLAND,1459,12,12,15103.81751,14265785.02,2275
1880,354,616,621,674,2,6,20,18,71,71,1402,RIVERSPRINGS 1,491,079,1745,5.136032338,11.12994781,RICHLAND,1237,18,8,36515.50378,55283791.99,1567
1881,624,494,351,628,2,6,20,18,71,71,1417,RIVERSPRINGS 2,492,079,2454,3.946963066,8.616349099,RICHLAND,1543,24,13,28268.80534,42484756.86,1883
1882,621,660,634,487,2,6,20,18,71,71,1418,RIVERSPRINGS 3,493,079,2034,4.15325526,8.580059764,RICHLAND,1648,21,22,28149.74608,44705267.56,1954
1883,1425,845,1438,846,2,6,19,20,73,71,1407,RIVERWALK,494,079,1078,8.557749888,15.66802269,RICHLAND,3018,36,27,51404.1711,92114853.16,3706
1884,362,187,365,187,2,6,22,22,77,73,1466,ROUND TOP,495,079,3646,13.47242276,16.98370802,RICHLAND,742,5,4,55720.71541,145015951.7,951
1885,1937,391,1960,374,6,6,19,19,77,77,1470,SANDLAPPER,497,079,1321,4.642368417,13.08032957,RICHLAND,3201,22,19,42914.38126,49970037.76,4584
1886,522,608,508,637,2,6,22,19,78,78,1385,SATCHELFORD,498,079,965,1.909375365,6.360265155,RICHLAND,1476,19,11,20866.96993,20552345.38,2010
1887,518,149,532,140,6,6,20,20,72,74,1397,SKYLAND,499,079,2179,2.058968303,6.259912371,RICHLAND,1272,17,9,20537.72917,22162550.36,1964
1888,679,228,678,238,2,6,20,20,75,72,1386,SOUTH BELTLINE,500,079,1775,2.448309282,8.772975624,RICHLAND,1646,21,12,28782.67086,26353381.78,2584
1889,607,658,590,702,2,6,22,21,75,78,1368,SOUTH FOREST ACRES,430,079,1526,2.707065831,9.454645683,RICHLAND,1690,22,9,31019.11671,29138614.1,1995
1890,455,1704,470,1699,2,6,20,18,71,71,1392,SPRING HILL,501,079,1860,70.43232496,46.75627162,RICHLAND,2666,38,35,153399.5345,758127236.3,3572
1891,1417,797,1409,818,2,6,22,22,76,76,1445,SPRING VALLEY,502,079,4095,5.767132762,10.52374023,RICHLAND,3037,19,12,34526.63773,62076900.41,3870
1892,1640,389,1659,383,6,6,19,19,77,76,1444,SPRING VALLEY WEST,503,079,3320,5.804424063,13.57086341,RICHLAND,3005,32,15,44523.74104,62478300.63,4099
1893,519,1255,521,1262,2,6,20,18,71,71,1393,SPRINGVILLE 1,504,079,2440,6.340188129,12.05189811,RICHLAND,2290,24,20,39540.26904,68245217.05,2866
1894,440,1124,419,1158,2,6,20,18,71,71,1419,SPRINGVILLE 2,505,079,1932,6.55763437,14.47113009,RICHLAND,1997,23,15,47477.36596,70585788.91,2620
1895,622,204,635,199,6,6,20,20,72,74,1394,ST. ANDREWS,496,079,1771,6.175735785,14.19483759,RICHLAND,1338,17,10,46570.89633,66475066.75,2109
1896,382,442,366,462,2,6,22,19,78,78,1387,TRENHOLM ROAD,506,079,2667,2.034308299,8.455187699,RICHLAND,1168,11,10,27740.06164,21897112.29,1467
1897,722,303,754,294,6,6,21,21,70,75,1389,TRINITY,507,079,2883,4.150910089,14.79014864,RICHLAND,1546,24,7,48524.01265,44680024.35,2530
1898,1029,720,1040,716,2,6,22,22,78,77,1440,VALHALLA,508,079,3142,5.150492167,10.32256341,RICHLAND,2500,26,19,33866.61014,55439436.29,3719
1899,2172,245,2202,236,6,6,19,19,77,76,1443,VALLEY STATE PARK,509,079,1801,8.287188384,13.18611111,RICHLAND,3611,30,16,43261.43286,89202553.38,5427
1900,618,113,642,95,6,6,19,20,73,73,1413,WALDEN,510,079,3174,9.627722824,15.02555582,RICHLAND,1355,9,5,49296.34438,103631946,6558
1901,567,201,564,218,6,6,20,19,72,74,1327,WARD 1,101,079,2192,1.562878445,5.46311562,RICHLAND,1499,25,14,17923.57183,16822683.58,6183
1902,765,342,751,385,6,6,20,20,72,72,1335,WARD 10,110,079,2185,1.24506572,5.155846129,RICHLAND,1559,21,6,16915.47184,13401775.87,1991
1903,732,208,740,212,6,6,20,21,72,72,1336,WARD 11,111,079,2176,2.366934619,10.70733359,RICHLAND,1555,15,7,35128.97696,25477472.2,2190
1904,778,325,758,360,2,6,20,20,72,72,1337,WARD 12,112,079,2289,1.115679603,4.589267837,RICHLAND,1585,18,4,15056.62289,12009075.3,2039
1905,1080,474,1073,499,6,6,20,20,72,72,1338,WARD 13,113,079,2034,1.729093272,5.777845208,RICHLAND,2182,33,17,18956.14715,18611805.08,2788
1906,828,425,825,460,2,6,20,20,75,72,1339,WARD 14,114,079,2786,1.224155544,5.890734554,RICHLAND,1672,32,10,19326.51828,13176700.62,2026
1907,492,372,475,394,2,6,21,21,75,74,1340,WARD 15,115,079,2038,0.922590071,4.288549643,RICHLAND,1103,13,9,14070.01662,9930676.879,1271
1908,516,588,461,664,2,6,21,21,75,74,1341,WARD 16,116,079,1297,1.599662594,5.11901279,RICHLAND,1366,22,6,16794.6278,17218624.86,1642
1909,698,619,668,657,2,6,21,21,75,72,1342,WARD 17,117,079,1531,1.905024205,6.30404989,RICHLAND,1678,18,10,20682.53701,20505509.89,2113
1910,691,99,705,94,6,6,21,21,74,74,1343,WARD 18,118,079,1911,2.025039429,7.740396077,RICHLAND,1307,17,7,25394.94946,21797343,2026
1911,717,19,728,15,6,6,21,19,74,73,1344,WARD 19,119,079,2207,1.591001064,5.160107766,RICHLAND,1465,13,2,16929.45356,17125392.92,2163
1912,378,73,390,74,6,6,21,19,74,74,1328,WARD 2,102,079,6059,2.087195537,6.395903458,RICHLAND,1221,19,6,20983.89326,22466385.78,2394
1913,997,213,1025,206,6,6,19,19,74,74,1345,WARD 20,120,079,2194,2.478078458,6.315232369,RICHLAND,1921,34,13,20719.22486,26673814.53,2383
1914,969,43,983,34,6,6,19,19,73,73,1346,WARD 21,121,079,2424,2.523683544,8.874655622,RICHLAND,1749,10,4,29116.26599,27164703.59,2570
1915,945,52,960,54,6,6,19,19,74,73,1347,WARD 22,122,079,3172,3.576735252,8.750974544,RICHLAND,1632,12,3,28710.48898,38499657.83,2175
1916,508,213,506,230,2,6,21,21,74,72,1348,WARD 23,123,079,2471,0.924297118,4.592648451,RICHLAND,1065,10,3,15067.71413,9949051.372,1308
1917,369,448,344,491,2,6,22,21,75,78,1349,WARD 24,124,079,1357,1.231669879,5.353895483,RICHLAND,1030,20,8,17565.23876,13257584.24,1365
1918,482,840,448,912,2,6,22,21,75,78,1350,WARD 25,125,079,1142,2.576141567,9.029105383,RICHLAND,1662,32,4,29622.98991,27729357.04,2579
1919,686,302,699,297,2,6,21,21,78,75,1427,WARD 26,126,079,2467,214.0315448,69.183693,RICHLAND,1829,15,7,226980.1661,2303816374,10666
1920,824,53,850,37,6,6,19,19,73,73,1351,WARD 29,129,079,2104,2.787302191,9.844420572,RICHLAND,1474,10,0,32297.90316,30002271.09,2030
1921,789,249,802,263,6,6,19,19,74,74,1329,WARD 3,103,079,1017,2.740560442,7.136787133,RICHLAND,1710,29,5,23414.60912,29499147.09,2011
1922,500,195,507,199,6,6,20,20,72,74,1352,WARD 30,130,079,2217,2.6051009,7.038176237,RICHLAND,1398,19,6,23091.0832,28041072.71,2342
1923,596,18,599,18,6,6,19,19,74,73,1353,WARD 31,131,079,1297,1.364054998,7.308074525,RICHLAND,1073,7,2,23976.5745,14682565.8,1728
1924,566,11,575,10,6,6,21,21,74,74,1354,WARD 32,132,079,1723,0.650359852,3.959728429,RICHLAND,1002,13,3,12991.20902,7000415.187,1205
1925,502,119,508,128,2,6,21,21,74,72,1355,WARD 33,133,079,1345,0.958769683,4.549208304,RICHLAND,1111,11,5,14925.19424,10320110.97,1388
1926,572,303,559,324,2,6,21,21,74,74,1356,WARD 34,134,079,1370,1.23801573,5.86365291,RICHLAND,1259,15,6,19237.66792,13325890.41,1476
1927,836,256,843,268,6,6,20,19,74,74,1330,WARD 4,104,079,2014,3.413846025,8.286643888,RICHLAND,1542,30,8,27187.09749,36746332.79,1969
1928,378,214,390,219,6,6,20,20,72,72,1331,WARD 5,105,079,2042,3.610314078,9.082736516,RICHLAND,1417,19,5,29798.94472,38861097.31,8651
1929,667,367,671,393,2,6,21,19,74,76,1474,WARD 6,106,079,2289,1.603086074,6.90487879,RICHLAND,1459,27,4,22653.7565,17255474.89,1834
1930,625,15,637,12,6,6,21,21,76,76,1332,WARD 7,107,079,5092,1.900364137,6.528283285,RICHLAND,1282,7,2,21418.20941,20455349.33,1809
1931,184,5,191,3,6,6,21,21,74,74,1333,WARD 8,108,079,2093,0.41469454,2.613637135,RICHLAND,1936,3,1,8574.907835,4463734.878,1591
1932,485,20,490,18,6,6,21,21,74,74,1334,WARD 9,109,079,2163,0.961431962,4.846902033,RICHLAND,1200,4,3,15901.87775,10348767.51,1379
1933,607,230,615,230,6,6,21,21,80,70,1391,WEBBER,511,079,2514,87.07659934,50.44647637,RICHLAND,1193,11,7,165506.4812,937284714.6,1598
1934,871,131,885,130,6,6,19,20,74,74,1395,WESTMINSTER,512,079,1938,2.174604238,6.861367725,RICHLAND,1961,17,8,22511.00394,23407245.21,3214
1935,846,107,870,99,6,6,19,20,72,74,1412,WHITEWELL,513,079,2055,1.662198301,5.439999353,RICHLAND,2014,20,7,17847.73121,17891753.61,3325
1936,1311,1045,1282,1100,2,6,22,22,78,77,1446,WILDEWOOD,514,079,3058,5.908945921,12.70138756,RICHLAND,3244,29,8,41671.1357,63603364.55,3982
1937,1351,415,1381,384,2,6,22,21,76,78,1456,WOODFIELD,515,079,4786,3.787769804,9.723636503,RICHLAND,2820,12,22,31901.63076,40771214.85,5058
1938,912,1008,879,1081,2,6,20,21,75,72,1388,WOODLANDS,516,079,1183,2.850779644,9.197293978,RICHLAND,2302,37,7,30174.78866,30685536.7,2909
1939,83,295,89,279,3,3,10,10,39,39,1480,CENTENNIAL,001,081,2281,117.4016078,65.50799288,SALUDA,530,2,11,214920.8067,1263700389,770
1940,22,168,21,162,3,3,25,10,39,39,1487,CLYDE,002,081,1501,31.74597248,36.4241525,SALUDA,236,1,5,119501.5737,341710803.8,348
1941,37,279,37,275,3,3,25,10,39,39,1489,DELMAR,003,081,753,42.11512893,33.40190445,SALUDA,439,3,8,109586.0815,453323475,597
1942,334,213,333,214,3,3,10,10,82,82,1478,FRUIT HILL,005,081,330,82.75899403,48.11814155,SALUDA,732,9,7,157867.6027,890810398,928
1943,222,235,229,227,3,3,10,10,39,39,1492,HIGGINS/ZOAR,006,081,1156,115.928231,58.82568431,SALUDA,717,4,8,192997.2659,1247841093,1303
1944,128,706,119,708,3,3,25,10,39,39,1491,HOLLY,007,081,829,25.26992785,23.04253107,SALUDA,1064,5,15,75598.70402,272003239.6,1227
1945,136,864,139,854,3,3,10,10,39,39,1493,HOLLYWOOD,008,081,1394,132.6750096,67.64191228,SALUDA,1296,9,13,221921.8405,1428101918,1697
1946,250,430,258,421,3,3,25,10,39,39,1486,HOLSTONS,009,081,1279,77.29441753,43.57062705,SALUDA,972,8,13,142947.9656,831990186,1402
1947,88,250,91,243,3,3,10,10,82,82,1476,MAYSON,010,081,1985,90.82881546,45.99478121,SALUDA,438,0,4,150901.2114,977673232.9,620
1948,50,145,51,145,3,3,25,10,39,39,1484,MT. WILLING,012,081,3058,20.82998043,28.63662925,SALUDA,261,4,5,93952.00779,224212043.4,395
1949,66,84,70,82,3,3,25,10,82,82,1477,PLEASANT CROSS,013,081,639,32.27757404,27.11531332,SALUDA,218,2,1,88960.8238,347432915.4,285
1950,116,525,115,516,3,3,25,10,39,39,1490,PLEASANT GROVE,014,081,603,44.80668191,32.62105848,SALUDA,801,4,15,107024.256,482295110.2,924
1951,70,365,74,359,3,3,25,10,39,39,1482,RICHLAND,015,081,725,79.65804265,50.74961667,SALUDA,583,3,5,166501.034,857432035,897
1952,296,259,298,257,3,3,26,10,39,82,1485,RIDGE SPRING/MONETTA,016,081,405,70.54147006,41.60905003,SALUDA,829,5,8,136512.3583,759302064.4,1120
1953,500,325,513,317,3,3,10,10,39,39,1483,SALUDA NO. 1,017,081,963,56.83335072,51.17145215,SALUDA,1275,11,8,167885.0059,611749095.9,2449
1954,350,485,359,476,3,3,10,10,39,39,1479,SALUDA NO. 2,018,081,1065,44.94737091,35.6434105,SALUDA,1180,19,17,116940.0893,483809473.9,2429
1955,48,400,50,400,3,3,25,10,39,39,1488,SARDIS,019,081,400,62.66726467,51.74618407,SALUDA,551,8,9,169770.6056,674544823,776
1956,153,153,163,143,3,3,25,10,82,82,1481,WARD,020,081,810,67.0803716,38.58792923,SALUDA,455,4,4,126600.5645,722047110.6,695
1957,486,1203,514,1177,4,4,12,13,35,35,186,ABNER CREEK BAPTIST,030,083,1802,29.1475085,24.9347068,SPARTANBURG,2220,19,19,81806.61723,313741170.4,3407
1958,513,1011,518,1011,4,4,12,12,34,34,145,ANDERSON MILL BAPTIST,140,083,2386,6.255513171,11.36446846,SPARTANBURG,2031,20,15,37284.92693,67333783.38,2445
1959,862,799,877,790,4,4,12,12,34,34,188,ANDERSON MILL ELEMENTARY,121,083,3069,6.00751378,12.08622923,SPARTANBURG,2621,25,21,39652.90374,64664340.16,3612
1960,716,1718,756,1679,4,4,5,12,36,36,182,APALACHE BAPTIST,004,083,4529,12.84674681,16.894982,SPARTANBURG,3524,45,48,55429.62013,138281231.8,4795
1961,322,300,340,280,4,4,11,11,31,31,157,ARCADIA ELEMENTARY,003,083,2634,5.21545563,9.864794512,SPARTANBURG,1276,9,16,32364.74666,56138697.19,3246
1962,212,219,221,210,4,4,13,11,32,32,164,BEAUMONT METHODIST,084,083,1186,2.288088207,9.371705333,SPARTANBURG,786,12,12,30747.00325,24628776.49,1445
1963,452,942,481,903,4,4,12,12,36,34,136,BEECH SPRINGS INTERMEDIATE,115,083,3058,11.26251025,16.354409,SPARTANBURG,2137,26,33,53656.09018,121228651.4,3386
