OID_,ID,VTD,COUNTY,STATE,NAME,POPULATION,PSN,CountyName,Reg_Voters,PresBlue,PresRed,PresOther,SenBlue,SenRed,SenOther,Pct_Area,Pct_Perim,Cong2011,Sen2011,House2011,Cong2021,Sen2021,House2021,Shape_Leng,Shape_Area,SenPlan,HousePlan,HouseDrft2,CongDraft,CongRuoff,CongDrft2H,CongDrft3H
396,2192330.000000000000000,45089000014,45089,45,Kingstree No. 1,3978,2148.000000000000000,WILLIAMSBURG,2953.000000000000000,1027.000000000000000,1046.000000000000000,26.000000000000000,1047.000000000000000,1030.000000000000000,21.000000000000000,111.864676454999994,61.308799702400002,6,32,101,6,32,101,0.602780133732000,0.010875928960500,32,101,101,6,6,6,6
397,2192353.000000000000000,45089000001,45089,45,Black River,430,2136.000000000000000,WILLIAMSBURG,333.000000000000000,133.000000000000000,109.000000000000000,3.000000000000000,135.000000000000000,109.000000000000000,2.000000000000000,61.563025504700001,38.902144435799997,6,32,101,6,32,101,0.382725060265000,0.005990886607170,32,101,101,6,6,6,6
398,2192378.000000000000000,45089000030,45089,45,Sandy Bay,534,2160.000000000000000,WILLIAMSBURG,345.000000000000000,69.000000000000000,198.000000000000000,0.000000000000000,71.000000000000000,193.000000000000000,2.000000000000000,59.360117845100000,33.928431531400001,6,32,101,6,32,101,0.332316198861000,0.005777273653270,32,101,101,6,6,6,6
399,2192397.000000000000000,45089000015,45089,45,Kingstree No. 2,1608,2149.000000000000000,WILLIAMSBURG,937.000000000000000,505.000000000000000,29.000000000000000,7.000000000000000,509.000000000000000,28.000000000000000,5.000000000000000,3.740164293550000,9.125826659270000,6,32,101,6,32,101,0.087832094248900,0.000363566160505,32,101,101,6,6,6,6
400,2192415.000000000000000,45089000017,45089,45,Kingstree No. 4,1595,2151.000000000000000,WILLIAMSBURG,1249.000000000000000,652.000000000000000,177.000000000000000,9.000000000000000,669.000000000000000,167.000000000000000,7.000000000000000,64.627839162000001,49.244959367400000,6,32,101,6,32,101,0.492511681283000,0.006281431453150,32,101,101,6,6,6,6
401,2192437.000000000000000,45089000005,45089,45,Central,1032,2140.000000000000000,WILLIAMSBURG,896.000000000000000,431.000000000000000,231.000000000000000,3.000000000000000,437.000000000000000,223.000000000000000,8.000000000000000,80.632559231399995,49.616129782800002,6,32,101,6,32,101,0.486644069227000,0.007832870047670,32,101,101,6,6,6,6
402,2192456.000000000000000,45089000003,45089,45,Cades,734,2138.000000000000000,WILLIAMSBURG,529.000000000000000,226.000000000000000,128.000000000000000,2.000000000000000,229.000000000000000,123.000000000000000,1.000000000000000,84.345403229400006,39.957706045999998,6,32,101,6,32,101,0.390540594341000,0.008210330399910,32,101,101,6,6,6,6
403,2192475.000000000000000,45089000016,45089,45,Kingstree No. 3,2843,2150.000000000000000,WILLIAMSBURG,2206.000000000000000,1312.000000000000000,125.000000000000000,20.000000000000000,1336.000000000000000,114.000000000000000,8.000000000000000,85.521461400600003,47.313952311900003,6,32,101,6,32,101,0.477446170718000,0.008318867603550,32,101,101,6,6,6,6
404,2192498.000000000000000,45027000002,45027,45,Barrineau,766,677.000000000000000,CLARENDON,506.000000000000000,57.000000000000000,346.000000000000000,0.000000000000000,57.000000000000000,344.000000000000000,3.000000000000000,52.121870681600001,31.885993311200000,6,36,64,6,36,64,0.314006079105000,0.005077793279360,36,64,64,6,6,6,6
405,2192519.000000000000000,45041000048,45041,45,Olanta,1944,945.000000000000000,FLORENCE,1368.000000000000000,393.000000000000000,562.000000000000000,5.000000000000000,401.000000000000000,543.000000000000000,14.000000000000000,89.373117038600000,43.742250991699997,6,36,61,7,31,60,0.438082659599000,0.008714549465640,31,60,60,7,7,7,7
406,2192542.000000000000000,45089000010,45089,45,Hebron,701,2144.000000000000000,WILLIAMSBURG,455.000000000000000,53.000000000000000,318.000000000000000,2.000000000000000,53.000000000000000,317.000000000000000,3.000000000000000,57.476495357399997,36.482602102500003,6,32,101,6,32,101,0.359284269460000,0.005597354323380,32,101,101,6,6,6,6
407,2192560.000000000000000,45089000026,45089,45,Pergamos,328,2157.000000000000000,WILLIAMSBURG,190.000000000000000,54.000000000000000,97.000000000000000,0.000000000000000,55.000000000000000,95.000000000000000,1.000000000000000,23.950080206799999,22.692671087099999,6,32,101,6,32,101,0.221724514883000,0.002333271514060,32,101,101,6,6,6,6
408,2192582.000000000000000,45041000047,45041,45,Oak Grove-Sardis,1602,944.000000000000000,FLORENCE,1031.000000000000000,131.000000000000000,631.000000000000000,4.000000000000000,145.000000000000000,605.000000000000000,17.000000000000000,73.934596186600004,53.200968377300001,7,31,60,7,31,60,0.533635842767000,0.007216693617150,31,60,60,7,7,7,7
409,2192603.000000000000000,45041000053,45041,45,Salem,925,950.000000000000000,FLORENCE,490.000000000000000,33.000000000000000,340.000000000000000,3.000000000000000,36.000000000000000,336.000000000000000,5.000000000000000,37.240011760700000,30.030758096500001,7,31,60,7,31,60,0.296587140766000,0.003632368752200,31,60,60,7,7,7,7
410,2192621.000000000000000,45041000014,45041,45,Elim-Glenwood,2575,912.000000000000000,FLORENCE,1691.000000000000000,346.000000000000000,900.000000000000000,9.000000000000000,361.000000000000000,873.000000000000000,22.000000000000000,84.473167229900000,58.034244362400003,7,31,60,7,31,60,0.584227496701000,0.008249163873870,31,60,60,7,7,7,7
411,2192642.000000000000000,45041000041,45041,45,Lake City No. 4,2767,938.000000000000000,FLORENCE,1958.000000000000000,1106.000000000000000,68.000000000000000,12.000000000000000,1118.000000000000000,66.000000000000000,5.000000000000000,15.861100071599999,17.316408882499999,6,32,61,7,32,60,0.174020558157000,0.001545180833970,32,101,101,6,7,6,6
412,2192660.000000000000000,45041000040,45041,45,Lake City No. 3,2414,937.000000000000000,FLORENCE,1566.000000000000000,663.000000000000000,401.000000000000000,12.000000000000000,679.000000000000000,394.000000000000000,7.000000000000000,17.976848080900002,20.349305236799999,6,32,61,7,32,60,0.209593145638000,0.001751813941220,32,101,101,6,7,6,6
413,2192680.000000000000000,45041000045,45041,45,McAllister Mill,1246,942.000000000000000,FLORENCE,708.000000000000000,151.000000000000000,349.000000000000000,7.000000000000000,155.000000000000000,339.000000000000000,12.000000000000000,36.207981617100003,28.265163787300001,6,31,61,7,31,60,0.288577852911000,0.003529558036440,31,101,101,7,7,7,7
414,2192699.000000000000000,45041000038,45041,45,Lake City No. 1,2213,935.000000000000000,FLORENCE,1483.000000000000000,777.000000000000000,196.000000000000000,19.000000000000000,790.000000000000000,195.000000000000000,7.000000000000000,22.958975987900001,24.694122507100001,6,32,61,7,32,60,0.245782053351000,0.002236235001980,32,57,101,6,7,6,6
415,2192719.000000000000000,45041000039,45041,45,Lake City No. 2,1668,936.000000000000000,FLORENCE,1186.000000000000000,343.000000000000000,549.000000000000000,6.000000000000000,352.000000000000000,540.000000000000000,11.000000000000000,34.580968786200003,33.602818722199999,6,32,61,7,32,60,0.334792392825000,0.003369115305890,32,57,101,6,7,6,6
416,999467.000000000000000,45037000002,45037,45,Edgefield No. 2,4157,867.000000000000000,EDGEFIELD,2032.000000000000000,647.000000000000000,648.000000000000000,20.000000000000000,671.000000000000000,630.000000000000000,18.000000000000000,112.977247062999993,50.950456316000000,3,25,82,2,25,82,0.496894985457000,0.010993926927300,25,82,82,3,2,3,3
417,999488.000000000000000,45003000045,45003,45,Misty Lakes,3058,58.000000000000000,AIKEN,2184.000000000000000,579.000000000000000,853.000000000000000,21.000000000000000,589.000000000000000,852.000000000000000,15.000000000000000,38.917678639300000,26.662676882000000,2,25,84,2,25,83,0.261385446506000,0.003779685034190,25,84,84,2,2,2,2
418,999514.000000000000000,45037000013,45037,45,Trenton No. 2,2789,875.000000000000000,EDGEFIELD,2323.000000000000000,910.000000000000000,584.000000000000000,23.000000000000000,934.000000000000000,564.000000000000000,25.000000000000000,45.843485464600001,41.251210032600000,3,25,82,2,25,82,0.410319131292000,0.004455802371120,25,82,82,3,2,3,3
419,999533.000000000000000,45003000050,45003,45,Breezy Hill,4804,31.000000000000000,AIKEN,3058.000000000000000,830.000000000000000,1107.000000000000000,20.000000000000000,847.000000000000000,1088.000000000000000,24.000000000000000,40.421775048999997,35.460589685499997,2,25,84,2,25,84,0.346412437654000,0.003926326511630,25,84,84,2,2,2,2
420,999554.000000000000000,45003000016,45003,45,Graniteville,1930,44.000000000000000,AIKEN,1231.000000000000000,263.000000000000000,460.000000000000000,10.000000000000000,274.000000000000000,450.000000000000000,10.000000000000000,9.161780746800000,18.509499852800001,2,25,81,2,25,82,0.187122268184000,0.000889641441377,25,82,82,2,2,2,2
421,999574.000000000000000,45003000038,45003,45,Vaucluse,3073,92.000000000000000,AIKEN,2176.000000000000000,606.000000000000000,858.000000000000000,28.000000000000000,630.000000000000000,838.000000000000000,23.000000000000000,55.071121143100001,40.350513693000003,2,25,82,2,25,84,0.394338579964000,0.005351007244700,25,84,84,2,2,2,2
422,999596.000000000000000,45037000006,45037,45,Trenton No. 1,2025,874.000000000000000,EDGEFIELD,1272.000000000000000,404.000000000000000,459.000000000000000,7.000000000000000,417.000000000000000,438.000000000000000,14.000000000000000,100.768241333000006,46.465265155799997,3,25,82,2,25,82,0.464084737578000,0.009801649227280,25,82,82,3,2,3,3
423,999618.000000000000000,45037000001,45037,45,Edgefield No. 1,1211,866.000000000000000,EDGEFIELD,973.000000000000000,271.000000000000000,448.000000000000000,8.000000000000000,276.000000000000000,448.000000000000000,8.000000000000000,46.775701855699999,37.372633506000000,3,25,82,2,25,82,0.365175876376000,0.004554912422560,25,82,82,3,2,3,3
424,999638.000000000000000,45037000009,45037,45,Harmony,1323,868.000000000000000,EDGEFIELD,918.000000000000000,171.000000000000000,510.000000000000000,13.000000000000000,180.000000000000000,500.000000000000000,15.000000000000000,99.130847666600005,53.034005984300002,3,25,82,2,25,82,0.529994568374000,0.009648916393940,25,82,82,3,2,3,3
425,999659.000000000000000,45037000010,45037,45,North Side,547,873.000000000000000,EDGEFIELD,469.000000000000000,201.000000000000000,155.000000000000000,5.000000000000000,198.000000000000000,157.000000000000000,4.000000000000000,190.101556624000011,65.519279613600006,3,25,82,3,25,82,0.646891598842000,0.018532083088000,25,82,82,3,3,3,3
426,999681.000000000000000,45047000020,45047,45,Sandridge,945,1190.000000000000000,GREENWOOD,629.000000000000000,77.000000000000000,432.000000000000000,7.000000000000000,80.000000000000000,415.000000000000000,18.000000000000000,163.087593542999997,74.925686721999995,3,10,13,3,10,13,0.745725959218000,0.015923406174600,10,13,13,3,3,3,3
427,999703.000000000000000,45081000010,45081,45,Mayson,620,1947.000000000000000,SALUDA,438.000000000000000,88.000000000000000,250.000000000000000,0.000000000000000,91.000000000000000,243.000000000000000,4.000000000000000,90.156695062599994,46.340056270700003,3,10,82,3,10,82,0.464713918422000,0.008799619369320,10,82,82,3,3,3,3
428,999722.000000000000000,45037000005,45037,45,Johnston No. 2,1603,870.000000000000000,EDGEFIELD,1364.000000000000000,485.000000000000000,410.000000000000000,12.000000000000000,492.000000000000000,402.000000000000000,15.000000000000000,41.646521799600002,29.755487132399999,3,25,82,3,25,82,0.298409928492000,0.004056986201560,25,82,82,3,3,3,3
429,999744.000000000000000,45081000013,45081,45,Pleasant Cross,285,1949.000000000000000,SALUDA,218.000000000000000,66.000000000000000,84.000000000000000,2.000000000000000,70.000000000000000,82.000000000000000,1.000000000000000,32.315775827400003,27.134284247099998,3,25,82,3,10,82,0.267006436129000,0.003149612876970,25,82,82,3,3,3,3
430,999763.000000000000000,45081000005,45081,45,Fruit Hill,928,1942.000000000000000,SALUDA,732.000000000000000,334.000000000000000,213.000000000000000,9.000000000000000,333.000000000000000,214.000000000000000,7.000000000000000,82.790972187700007,48.127290659600000,3,10,82,3,10,82,0.466764611217000,0.008075706788960,25,82,82,3,3,3,3
431,999784.000000000000000,45081000018,45081,45,Saluda No. 2,2429,1954.000000000000000,SALUDA,1180.000000000000000,350.000000000000000,485.000000000000000,19.000000000000000,359.000000000000000,476.000000000000000,17.000000000000000,44.964503825100003,35.650085585799999,3,10,39,3,10,39,0.346980440575000,0.004387241066290,25,39,39,3,3,3,3
432,999804.000000000000000,45001000015,45001,45,Smithville,1089,14.000000000000000,ABBEVILLE,905.000000000000000,203.000000000000000,509.000000000000000,7.000000000000000,204.000000000000000,504.000000000000000,12.000000000000000,93.864591305900007,44.365492497799998,3,10,11,3,4,11,0.427712224356000,0.009178170963960,4,11,11,3,3,3,3
433,999827.000000000000000,45047000025,45047,45,Verdery,1211,1195.000000000000000,GREENWOOD,973.000000000000000,382.000000000000000,379.000000000000000,8.000000000000000,393.000000000000000,365.000000000000000,9.000000000000000,41.850398970500002,35.052623872500000,3,10,12,3,10,12,0.344102604561000,0.004089084864830,10,12,12,3,3,3,3
434,999847.000000000000000,45047000009,45047,45,Glendale,928,1164.000000000000000,GREENWOOD,710.000000000000000,132.000000000000000,425.000000000000000,9.000000000000000,134.000000000000000,423.000000000000000,9.000000000000000,4.801610069570000,10.186534286800001,3,4,13,3,10,13,0.102749810960000,0.000469554528272,10,13,13,3,3,3,3
435,999866.000000000000000,45047000049,45047,45,Angel Oak's Crossing,1709,1149.000000000000000,GREENWOOD,1259.000000000000000,273.000000000000000,730.000000000000000,17.000000000000000,271.000000000000000,742.000000000000000,11.000000000000000,19.499229344300002,25.390916459800000,3,10,13,3,10,13,0.250906209554000,0.001906360962720,10,13,13,3,3,3,3
436,999884.000000000000000,45047000038,45047,45,Maxwellton Pike,994,1178.000000000000000,GREENWOOD,796.000000000000000,122.000000000000000,513.000000000000000,5.000000000000000,120.000000000000000,517.000000000000000,5.000000000000000,3.621721328250000,13.077454667200000,3,4,13,3,10,13,0.130935816740000,0.000354171712050,10,13,13,3,3,3,3
437,999903.000000000000000,45047000029,45047,45,Emerald High,710,1159.000000000000000,GREENWOOD,564.000000000000000,106.000000000000000,312.000000000000000,8.000000000000000,107.000000000000000,315.000000000000000,6.000000000000000,2.670553465480000,12.074437420800001,3,4,13,3,10,13,0.121460299508000,0.000261191473245,10,13,13,3,3,3,3
438,999924.000000000000000,45047000015,45047,45,Hodges,1941,1170.000000000000000,GREENWOOD,1260.000000000000000,236.000000000000000,789.000000000000000,13.000000000000000,236.000000000000000,787.000000000000000,16.000000000000000,74.705997961700007,43.232144791800003,3,4,13,3,10,13,0.426424922056000,0.007314321835760,10,13,13,3,3,3,3
439,999948.000000000000000,45047000044,45047,45,Sparrows Grace,1679,1192.000000000000000,GREENWOOD,1283.000000000000000,203.000000000000000,885.000000000000000,13.000000000000000,207.000000000000000,888.000000000000000,7.000000000000000,13.139480899600001,15.852936872100001,3,4,13,3,10,13,0.155303757582000,0.001285360427990,10,13,13,3,3,3,3
440,999967.000000000000000,45047000010,45047,45,Harris,1061,1169.000000000000000,GREENWOOD,770.000000000000000,216.000000000000000,374.000000000000000,3.000000000000000,220.000000000000000,364.000000000000000,6.000000000000000,6.347450102260000,15.309025217600000,3,4,13,3,10,13,0.151759471687000,0.000620968445987,10,13,13,3,3,3,3
441,999987.000000000000000,45047000042,45047,45,Biltmore Pines,1559,1152.000000000000000,GREENWOOD,1089.000000000000000,251.000000000000000,524.000000000000000,10.000000000000000,249.000000000000000,520.000000000000000,17.000000000000000,3.249237835890000,10.296918497600000,3,4,13,3,10,13,0.100357084795000,0.000317855386427,10,13,13,3,3,3,3
442,1000007.000000000000000,45047000018,45047,45,Greenwood High,1381,1167.000000000000000,GREENWOOD,938.000000000000000,263.000000000000000,449.000000000000000,16.000000000000000,279.000000000000000,437.000000000000000,12.000000000000000,4.277029622530000,12.999428189700000,3,10,13,3,10,13,0.130185011611000,0.000418469618216,10,13,13,3,3,3,3
443,1000029.000000000000000,45047000039,45047,45,New Castle,1437,1181.000000000000000,GREENWOOD,975.000000000000000,204.000000000000000,562.000000000000000,10.000000000000000,210.000000000000000,558.000000000000000,11.000000000000000,6.892669873780000,10.626805613200000,3,10,13,3,10,13,0.106960354243000,0.000674556850148,10,13,13,3,3,3,3
